"parking_details_id","parking_id","spaces","updatedon"
"487","5","-1","Tue, 19 Jul 2022 10:58:57"
"488","4","-1","Tue, 19 Jul 2022 10:58:57"
"489","3","-1","Tue, 19 Jul 2022 10:58:57"
"490","2","117","Tue, 19 Jul 2022 10:58:57"
"491","5","-1","Tue, 19 Jul 2022 10:58:57"
"492","4","-1","Tue, 19 Jul 2022 10:58:57"
"493","3","-1","Tue, 19 Jul 2022 10:58:57"
"494","2","117","Tue, 19 Jul 2022 10:58:57"
"495","5","-1","Tue, 19 Jul 2022 10:58:57"
"496","4","-1","Tue, 19 Jul 2022 10:58:57"
"497","3","-1","Tue, 19 Jul 2022 10:58:57"
"498","2","117","Tue, 19 Jul 2022 10:58:57"
"499","5","-1","Tue, 19 Jul 2022 10:58:57"
"500","4","-1","Tue, 19 Jul 2022 10:58:57"
"501","3","-1","Tue, 19 Jul 2022 10:58:57"
"502","2","117","Tue, 19 Jul 2022 10:58:57"
"503","5","-1","Tue, 19 Jul 2022 10:58:57"
"504","4","-1","Tue, 19 Jul 2022 10:58:57"
"505","3","-1","Tue, 19 Jul 2022 10:58:57"
"506","2","117","Tue, 19 Jul 2022 10:58:57"
"507","5","-1","Tue, 19 Jul 2022 10:58:57"
"508","4","-1","Tue, 19 Jul 2022 10:58:57"
"509","3","-1","Tue, 19 Jul 2022 10:58:57"
"510","2","117","Tue, 19 Jul 2022 10:58:57"
"511","5","-1","Tue, 19 Jul 2022 10:58:57"
"512","4","-1","Tue, 19 Jul 2022 10:58:57"
"513","3","-1","Tue, 19 Jul 2022 10:58:57"
"514","2","117","Tue, 19 Jul 2022 10:58:57"
"515","5","-1","Tue, 19 Jul 2022 10:58:57"
"516","4","-1","Tue, 19 Jul 2022 10:58:57"
"517","3","-1","Tue, 19 Jul 2022 10:58:57"
"518","2","117","Tue, 19 Jul 2022 10:58:57"
"519","5","-1","Tue, 19 Jul 2022 10:58:57"
"520","4","-1","Tue, 19 Jul 2022 10:58:57"
"521","3","-1","Tue, 19 Jul 2022 10:58:57"
"522","2","117","Tue, 19 Jul 2022 10:58:57"
"523","5","-1","Tue, 19 Jul 2022 10:58:57"
"524","4","-1","Tue, 19 Jul 2022 10:58:57"
"525","3","-1","Tue, 19 Jul 2022 10:58:57"
"526","2","117","Tue, 19 Jul 2022 10:58:57"
"527","5","-1","Tue, 19 Jul 2022 10:58:57"
"528","4","-1","Tue, 19 Jul 2022 10:58:57"
"529","3","-1","Tue, 19 Jul 2022 10:58:57"
"530","2","117","Tue, 19 Jul 2022 10:58:57"
"531","5","-1","Tue, 19 Jul 2022 10:58:57"
"532","4","-1","Tue, 19 Jul 2022 10:58:57"
"533","3","-1","Tue, 19 Jul 2022 10:58:57"
"534","2","117","Tue, 19 Jul 2022 10:58:57"
"535","5","-1","Tue, 19 Jul 2022 10:58:57"
"536","4","-1","Tue, 19 Jul 2022 10:58:57"
"537","3","-1","Tue, 19 Jul 2022 10:58:57"
"538","2","117","Tue, 19 Jul 2022 10:58:57"
"539","5","-1","Tue, 19 Jul 2022 10:58:57"
"540","4","-1","Tue, 19 Jul 2022 10:58:57"
"541","3","-1","Tue, 19 Jul 2022 10:58:57"
"542","2","117","Tue, 19 Jul 2022 10:58:57"
"543","5","-1","Tue, 19 Jul 2022 10:58:57"
"544","4","-1","Tue, 19 Jul 2022 10:58:57"
"545","3","-1","Tue, 19 Jul 2022 10:58:57"
"546","2","117","Tue, 19 Jul 2022 10:58:57"
"547","5","-1","Tue, 19 Jul 2022 10:58:57"
"548","4","-1","Tue, 19 Jul 2022 10:58:57"
"549","3","-1","Tue, 19 Jul 2022 10:58:57"
"550","2","117","Tue, 19 Jul 2022 10:58:57"
"551","5","-1","Tue, 19 Jul 2022 10:58:57"
"552","4","-1","Tue, 19 Jul 2022 10:58:57"
"553","3","-1","Tue, 19 Jul 2022 10:58:57"
"554","2","117","Tue, 19 Jul 2022 10:58:57"
"555","5","-1","Tue, 19 Jul 2022 10:58:57"
"556","4","-1","Tue, 19 Jul 2022 10:58:57"
"557","3","-1","Tue, 19 Jul 2022 10:58:57"
"558","2","117","Tue, 19 Jul 2022 10:58:57"
"559","5","-1","Tue, 19 Jul 2022 10:58:57"
"560","4","-1","Tue, 19 Jul 2022 10:58:57"
"561","3","-1","Tue, 19 Jul 2022 10:58:57"
"562","2","117","Tue, 19 Jul 2022 10:58:57"
"563","5","-1","Tue, 19 Jul 2022 10:58:57"
"564","4","-1","Tue, 19 Jul 2022 10:58:57"
"565","3","-1","Tue, 19 Jul 2022 10:58:57"
"566","2","117","Tue, 19 Jul 2022 10:58:57"
"567","5","-1","Tue, 19 Jul 2022 10:58:57"
"568","4","-1","Tue, 19 Jul 2022 10:58:57"
"569","3","-1","Tue, 19 Jul 2022 10:58:57"
"570","2","117","Tue, 19 Jul 2022 10:58:57"
"571","5","-1","Tue, 19 Jul 2022 10:58:57"
"572","4","-1","Tue, 19 Jul 2022 10:58:57"
"573","3","-1","Tue, 19 Jul 2022 10:58:57"
"574","2","117","Tue, 19 Jul 2022 10:58:57"
"575","5","-1","Tue, 19 Jul 2022 10:58:57"
"576","4","-1","Tue, 19 Jul 2022 10:58:57"
"577","3","-1","Tue, 19 Jul 2022 10:58:57"
"578","2","117","Tue, 19 Jul 2022 10:58:57"
"579","5","-1","Tue, 19 Jul 2022 10:58:57"
"580","4","-1","Tue, 19 Jul 2022 10:58:57"
"581","3","-1","Tue, 19 Jul 2022 10:58:57"
"582","2","117","Tue, 19 Jul 2022 10:58:57"
"583","5","-1","Tue, 19 Jul 2022 10:58:57"
"584","4","-1","Tue, 19 Jul 2022 10:58:57"
"585","3","-1","Tue, 19 Jul 2022 10:58:57"
"586","2","117","Tue, 19 Jul 2022 10:58:57"
"587","5","-1","Tue, 19 Jul 2022 10:58:57"
"588","4","-1","Tue, 19 Jul 2022 10:58:57"
"589","3","-1","Tue, 19 Jul 2022 10:58:57"
"590","2","117","Tue, 19 Jul 2022 10:58:57"
"591","5","-1","Tue, 19 Jul 2022 10:58:57"
"592","4","-1","Tue, 19 Jul 2022 10:58:57"
"593","3","-1","Tue, 19 Jul 2022 10:58:57"
"594","2","117","Tue, 19 Jul 2022 10:58:57"
"595","5","-1","Tue, 19 Jul 2022 10:58:57"
"596","4","-1","Tue, 19 Jul 2022 10:58:57"
"597","3","-1","Tue, 19 Jul 2022 10:58:57"
"598","2","117","Tue, 19 Jul 2022 10:58:57"
"599","5","-1","Tue, 19 Jul 2022 10:58:57"
"600","4","-1","Tue, 19 Jul 2022 10:58:57"
"601","3","-1","Tue, 19 Jul 2022 10:58:57"
"602","2","117","Tue, 19 Jul 2022 10:58:57"
"603","5","-1","Tue, 19 Jul 2022 10:58:57"
"604","4","-1","Tue, 19 Jul 2022 10:58:57"
"605","3","-1","Tue, 19 Jul 2022 10:58:57"
"606","2","117","Tue, 19 Jul 2022 10:58:57"
"607","5","-1","Tue, 19 Jul 2022 10:58:57"
"608","4","-1","Tue, 19 Jul 2022 10:58:57"
"609","3","-1","Tue, 19 Jul 2022 10:58:57"
"610","2","117","Tue, 19 Jul 2022 10:58:57"
"611","5","-1","Tue, 19 Jul 2022 10:58:57"
"612","4","-1","Tue, 19 Jul 2022 10:58:57"
"613","3","-1","Tue, 19 Jul 2022 10:58:57"
"614","2","117","Tue, 19 Jul 2022 10:58:57"
"615","5","-1","Tue, 19 Jul 2022 10:58:57"
"616","4","-1","Tue, 19 Jul 2022 10:58:57"
"617","3","-1","Tue, 19 Jul 2022 10:58:57"
"618","2","117","Tue, 19 Jul 2022 10:58:57"
"619","5","-1","Tue, 19 Jul 2022 10:58:57"
"620","4","-1","Tue, 19 Jul 2022 10:58:57"
"621","3","-1","Tue, 19 Jul 2022 10:58:57"
"622","2","117","Tue, 19 Jul 2022 10:58:57"
"623","5","-1","Tue, 19 Jul 2022 10:58:57"
"624","4","-1","Tue, 19 Jul 2022 10:58:57"
"625","3","-1","Tue, 19 Jul 2022 10:58:57"
"626","2","117","Tue, 19 Jul 2022 10:58:57"
"627","5","-1","Tue, 19 Jul 2022 10:58:57"
"628","4","-1","Tue, 19 Jul 2022 10:58:57"
"629","3","-1","Tue, 19 Jul 2022 10:58:57"
"630","2","117","Tue, 19 Jul 2022 10:58:57"
"631","5","-1","Tue, 19 Jul 2022 10:58:57"
"632","4","-1","Tue, 19 Jul 2022 10:58:57"
"633","3","-1","Tue, 19 Jul 2022 10:58:57"
"634","2","117","Tue, 19 Jul 2022 10:58:57"
"635","5","-1","Tue, 19 Jul 2022 10:58:57"
"636","4","-1","Tue, 19 Jul 2022 10:58:57"
"637","3","-1","Tue, 19 Jul 2022 10:58:57"
"638","2","117","Tue, 19 Jul 2022 10:58:57"
"639","5","-1","Tue, 19 Jul 2022 10:58:57"
"640","4","-1","Tue, 19 Jul 2022 10:58:57"
"641","3","-1","Tue, 19 Jul 2022 10:58:57"
"642","2","117","Tue, 19 Jul 2022 10:58:57"
"643","5","-1","Tue, 19 Jul 2022 10:58:57"
"644","4","-1","Tue, 19 Jul 2022 10:58:57"
"645","3","-1","Tue, 19 Jul 2022 10:58:57"
"646","2","117","Tue, 19 Jul 2022 10:58:57"
"647","5","-1","Tue, 19 Jul 2022 10:58:57"
"648","4","-1","Tue, 19 Jul 2022 10:58:57"
"649","3","-1","Tue, 19 Jul 2022 10:58:57"
"650","2","117","Tue, 19 Jul 2022 10:58:57"
"651","5","-1","Tue, 19 Jul 2022 10:58:57"
"652","4","-1","Tue, 19 Jul 2022 10:58:57"
"653","3","-1","Tue, 19 Jul 2022 10:58:57"
"654","2","117","Tue, 19 Jul 2022 10:58:57"
"655","5","-1","Tue, 19 Jul 2022 10:58:57"
"656","4","-1","Tue, 19 Jul 2022 10:58:57"
"657","3","-1","Tue, 19 Jul 2022 10:58:57"
"658","2","117","Tue, 19 Jul 2022 10:58:57"
"659","5","-1","Tue, 19 Jul 2022 10:58:57"
"660","4","-1","Tue, 19 Jul 2022 10:58:57"
"661","3","-1","Tue, 19 Jul 2022 10:58:57"
"662","2","117","Tue, 19 Jul 2022 10:58:57"
"663","5","-1","Tue, 19 Jul 2022 10:58:57"
"664","4","-1","Tue, 19 Jul 2022 10:58:57"
"665","3","-1","Tue, 19 Jul 2022 10:58:57"
"666","2","117","Tue, 19 Jul 2022 10:58:57"
"667","5","-1","Tue, 19 Jul 2022 10:58:57"
"668","4","-1","Tue, 19 Jul 2022 10:58:57"
"669","3","-1","Tue, 19 Jul 2022 10:58:57"
"670","2","117","Tue, 19 Jul 2022 10:58:57"
"671","5","-1","Tue, 19 Jul 2022 10:58:57"
"672","4","-1","Tue, 19 Jul 2022 10:58:57"
"673","3","-1","Tue, 19 Jul 2022 10:58:57"
"674","2","117","Tue, 19 Jul 2022 10:58:57"
"675","5","-1","Tue, 19 Jul 2022 10:58:57"
"676","4","-1","Tue, 19 Jul 2022 10:58:57"
"677","3","-1","Tue, 19 Jul 2022 10:58:57"
"678","2","117","Tue, 19 Jul 2022 10:58:57"
"679","5","-1","Tue, 19 Jul 2022 10:58:57"
"680","4","-1","Tue, 19 Jul 2022 10:58:57"
"681","3","-1","Tue, 19 Jul 2022 10:58:57"
"682","2","117","Tue, 19 Jul 2022 10:58:57"
"683","5","-1","Tue, 19 Jul 2022 10:58:57"
"684","4","-1","Tue, 19 Jul 2022 10:58:57"
"685","3","-1","Tue, 19 Jul 2022 10:58:57"
"686","2","117","Tue, 19 Jul 2022 10:58:57"
"687","5","-1","Tue, 19 Jul 2022 10:58:57"
"688","4","-1","Tue, 19 Jul 2022 10:58:57"
"689","3","-1","Tue, 19 Jul 2022 10:58:57"
"690","2","117","Tue, 19 Jul 2022 10:58:57"
"691","5","-1","Tue, 19 Jul 2022 10:58:57"
"692","4","-1","Tue, 19 Jul 2022 10:58:57"
"693","3","-1","Tue, 19 Jul 2022 10:58:57"
"694","2","117","Tue, 19 Jul 2022 10:58:57"
"695","5","-1","Tue, 19 Jul 2022 10:58:57"
"696","4","-1","Tue, 19 Jul 2022 10:58:57"
"697","3","-1","Tue, 19 Jul 2022 10:58:57"
"698","2","117","Tue, 19 Jul 2022 10:58:57"
"699","5","-1","Tue, 19 Jul 2022 10:58:57"
"700","4","-1","Tue, 19 Jul 2022 10:58:57"
"701","3","-1","Tue, 19 Jul 2022 10:58:57"
"702","2","117","Tue, 19 Jul 2022 10:58:57"
"703","5","-1","Tue, 19 Jul 2022 10:58:57"
"704","4","-1","Tue, 19 Jul 2022 10:58:57"
"705","3","-1","Tue, 19 Jul 2022 10:58:57"
"706","2","117","Tue, 19 Jul 2022 10:58:57"
"707","5","-1","Tue, 19 Jul 2022 10:58:57"
"708","4","-1","Tue, 19 Jul 2022 10:58:57"
"709","3","-1","Tue, 19 Jul 2022 10:58:57"
"710","2","117","Tue, 19 Jul 2022 10:58:57"
"711","5","-1","Tue, 19 Jul 2022 10:58:57"
"712","4","-1","Tue, 19 Jul 2022 10:58:57"
"713","3","-1","Tue, 19 Jul 2022 10:58:57"
"714","2","117","Tue, 19 Jul 2022 10:58:57"
"715","5","-1","Tue, 19 Jul 2022 10:58:57"
"716","4","-1","Tue, 19 Jul 2022 10:58:57"
"717","3","-1","Tue, 19 Jul 2022 10:58:57"
"718","2","117","Tue, 19 Jul 2022 10:58:57"
"719","5","-1","Tue, 19 Jul 2022 10:58:57"
"720","4","-1","Tue, 19 Jul 2022 10:58:57"
"721","3","-1","Tue, 19 Jul 2022 10:58:57"
"722","2","117","Tue, 19 Jul 2022 10:58:57"
"723","5","-1","Tue, 19 Jul 2022 10:58:57"
"724","4","-1","Tue, 19 Jul 2022 10:58:57"
"725","3","-1","Tue, 19 Jul 2022 10:58:57"
"726","2","117","Tue, 19 Jul 2022 10:58:57"
"727","5","-1","Tue, 19 Jul 2022 10:58:57"
"728","4","-1","Tue, 19 Jul 2022 10:58:57"
"729","3","-1","Tue, 19 Jul 2022 10:58:57"
"730","2","117","Tue, 19 Jul 2022 10:58:57"
"731","5","-1","Tue, 19 Jul 2022 10:58:57"
"732","4","-1","Tue, 19 Jul 2022 10:58:57"
"733","3","-1","Tue, 19 Jul 2022 10:58:57"
"734","2","117","Tue, 19 Jul 2022 10:58:57"
"735","5","-1","Tue, 19 Jul 2022 10:58:57"
"736","4","-1","Tue, 19 Jul 2022 10:58:57"
"737","3","-1","Tue, 19 Jul 2022 10:58:57"
"738","2","117","Tue, 19 Jul 2022 10:58:57"
"739","5","-1","Tue, 19 Jul 2022 10:58:57"
"740","4","-1","Tue, 19 Jul 2022 10:58:57"
"741","3","-1","Tue, 19 Jul 2022 10:58:57"
"742","2","117","Tue, 19 Jul 2022 10:58:57"
"743","5","-1","Tue, 19 Jul 2022 10:58:57"
"744","4","-1","Tue, 19 Jul 2022 10:58:57"
"745","3","-1","Tue, 19 Jul 2022 10:58:57"
"746","2","117","Tue, 19 Jul 2022 10:58:57"
"747","5","-1","Tue, 19 Jul 2022 10:58:57"
"748","4","-1","Tue, 19 Jul 2022 10:58:57"
"749","3","-1","Tue, 19 Jul 2022 10:58:57"
"750","2","117","Tue, 19 Jul 2022 10:58:57"
"751","5","-1","Tue, 19 Jul 2022 10:58:57"
"752","4","-1","Tue, 19 Jul 2022 10:58:57"
"753","3","-1","Tue, 19 Jul 2022 10:58:57"
"754","2","117","Tue, 19 Jul 2022 10:58:57"
"755","5","-1","Tue, 19 Jul 2022 10:58:57"
"756","4","-1","Tue, 19 Jul 2022 10:58:57"
"757","3","-1","Tue, 19 Jul 2022 10:58:57"
"758","2","117","Tue, 19 Jul 2022 10:58:57"
"759","5","-1","Tue, 19 Jul 2022 10:58:57"
"760","4","-1","Tue, 19 Jul 2022 10:58:57"
"761","3","-1","Tue, 19 Jul 2022 10:58:57"
"762","2","117","Tue, 19 Jul 2022 10:58:57"
"763","5","-1","Tue, 19 Jul 2022 10:58:57"
"764","4","-1","Tue, 19 Jul 2022 10:58:57"
"765","3","-1","Tue, 19 Jul 2022 10:58:57"
"766","2","117","Tue, 19 Jul 2022 10:58:57"
"767","5","-1","Tue, 19 Jul 2022 10:58:57"
"768","4","-1","Tue, 19 Jul 2022 10:58:57"
"769","3","-1","Tue, 19 Jul 2022 10:58:57"
"770","2","117","Tue, 19 Jul 2022 10:58:57"
"771","5","-1","Tue, 19 Jul 2022 10:58:57"
"772","4","-1","Tue, 19 Jul 2022 10:58:57"
"773","3","-1","Tue, 19 Jul 2022 10:58:57"
"774","2","117","Tue, 19 Jul 2022 10:58:57"
"775","5","-1","Tue, 19 Jul 2022 10:58:57"
"776","4","-1","Tue, 19 Jul 2022 10:58:57"
"777","3","-1","Tue, 19 Jul 2022 10:58:57"
"778","2","117","Tue, 19 Jul 2022 10:58:57"
"779","5","-1","Tue, 19 Jul 2022 10:58:57"
"780","4","-1","Tue, 19 Jul 2022 10:58:57"
"781","3","-1","Tue, 19 Jul 2022 10:58:57"
"782","2","117","Tue, 19 Jul 2022 10:58:57"
"783","5","-1","Tue, 19 Jul 2022 10:58:57"
"784","4","-1","Tue, 19 Jul 2022 10:58:57"
"785","3","-1","Tue, 19 Jul 2022 10:58:57"
"786","2","117","Tue, 19 Jul 2022 10:58:57"
"787","5","-1","Tue, 19 Jul 2022 10:58:57"
"788","4","-1","Tue, 19 Jul 2022 10:58:57"
"789","3","-1","Tue, 19 Jul 2022 10:58:57"
"790","2","117","Tue, 19 Jul 2022 10:58:57"
"791","5","-1","Tue, 19 Jul 2022 10:58:57"
"792","4","-1","Tue, 19 Jul 2022 10:58:57"
"793","3","-1","Tue, 19 Jul 2022 10:58:57"
"794","2","117","Tue, 19 Jul 2022 10:58:57"
"795","5","-1","Tue, 19 Jul 2022 10:58:57"
"796","4","-1","Tue, 19 Jul 2022 10:58:57"
"797","3","-1","Tue, 19 Jul 2022 10:58:57"
"798","2","117","Tue, 19 Jul 2022 10:58:57"
"799","5","-1","Tue, 19 Jul 2022 10:58:57"
"800","4","-1","Tue, 19 Jul 2022 10:58:57"
"801","3","-1","Tue, 19 Jul 2022 10:58:57"
"802","2","117","Tue, 19 Jul 2022 10:58:57"
"803","5","-1","Tue, 19 Jul 2022 10:58:57"
"804","4","-1","Tue, 19 Jul 2022 10:58:57"
"805","3","-1","Tue, 19 Jul 2022 10:58:57"
"806","2","117","Tue, 19 Jul 2022 10:58:57"
"807","5","-1","Tue, 19 Jul 2022 10:58:57"
"808","4","-1","Tue, 19 Jul 2022 10:58:57"
"809","3","-1","Tue, 19 Jul 2022 10:58:57"
"810","2","117","Tue, 19 Jul 2022 10:58:57"
"811","5","-1","Tue, 19 Jul 2022 10:58:57"
"812","4","-1","Tue, 19 Jul 2022 10:58:57"
"813","3","-1","Tue, 19 Jul 2022 10:58:57"
"814","2","117","Tue, 19 Jul 2022 10:58:57"
"815","5","-1","Tue, 19 Jul 2022 10:58:57"
"816","4","-1","Tue, 19 Jul 2022 10:58:57"
"817","3","-1","Tue, 19 Jul 2022 10:58:57"
"818","2","117","Tue, 19 Jul 2022 10:58:57"
"819","5","-1","Tue, 19 Jul 2022 10:58:57"
"820","4","-1","Tue, 19 Jul 2022 10:58:57"
"821","3","-1","Tue, 19 Jul 2022 10:58:57"
"822","2","117","Tue, 19 Jul 2022 10:58:57"
"823","5","-1","Tue, 19 Jul 2022 10:58:57"
"824","4","-1","Tue, 19 Jul 2022 10:58:57"
"825","3","-1","Tue, 19 Jul 2022 10:58:57"
"826","2","117","Tue, 19 Jul 2022 10:58:57"
"827","5","-1","Tue, 19 Jul 2022 10:58:57"
"828","4","-1","Tue, 19 Jul 2022 10:58:57"
"829","3","-1","Tue, 19 Jul 2022 10:58:57"
"830","2","117","Tue, 19 Jul 2022 10:58:57"
"831","5","-1","Tue, 19 Jul 2022 10:58:57"
"832","4","-1","Tue, 19 Jul 2022 10:58:57"
"833","3","-1","Tue, 19 Jul 2022 10:58:57"
"834","2","117","Tue, 19 Jul 2022 10:58:57"
"835","5","-1","Tue, 19 Jul 2022 10:58:57"
"836","4","-1","Tue, 19 Jul 2022 10:58:57"
"837","3","-1","Tue, 19 Jul 2022 10:58:57"
"838","2","117","Tue, 19 Jul 2022 10:58:57"
"839","5","-1","Tue, 19 Jul 2022 10:58:57"
"840","4","-1","Tue, 19 Jul 2022 10:58:57"
"841","3","-1","Tue, 19 Jul 2022 10:58:57"
"842","2","117","Tue, 19 Jul 2022 10:58:57"
"843","5","-1","Tue, 19 Jul 2022 10:58:57"
"844","4","-1","Tue, 19 Jul 2022 10:58:57"
"845","3","-1","Tue, 19 Jul 2022 10:58:57"
"846","2","117","Tue, 19 Jul 2022 10:58:57"
"847","5","-1","Tue, 19 Jul 2022 10:58:57"
"848","4","-1","Tue, 19 Jul 2022 10:58:57"
"849","3","-1","Tue, 19 Jul 2022 10:58:57"
"850","2","117","Tue, 19 Jul 2022 10:58:57"
"851","5","-1","Tue, 19 Jul 2022 10:58:57"
"852","4","-1","Tue, 19 Jul 2022 10:58:57"
"853","3","-1","Tue, 19 Jul 2022 10:58:57"
"854","2","117","Tue, 19 Jul 2022 10:58:57"
"855","5","-1","Tue, 19 Jul 2022 10:58:57"
"856","4","-1","Tue, 19 Jul 2022 10:58:57"
"857","3","-1","Tue, 19 Jul 2022 10:58:57"
"858","2","117","Tue, 19 Jul 2022 10:58:57"
"859","5","-1","Tue, 19 Jul 2022 10:58:57"
"860","4","-1","Tue, 19 Jul 2022 10:58:57"
"861","3","-1","Tue, 19 Jul 2022 10:58:57"
"862","2","117","Tue, 19 Jul 2022 10:58:57"
"863","5","-1","Tue, 19 Jul 2022 10:58:57"
"864","4","-1","Tue, 19 Jul 2022 10:58:57"
"865","3","-1","Tue, 19 Jul 2022 10:58:57"
"866","2","117","Tue, 19 Jul 2022 10:58:57"
"867","5","-1","Tue, 19 Jul 2022 10:58:57"
"868","4","-1","Tue, 19 Jul 2022 10:58:57"
"869","3","-1","Tue, 19 Jul 2022 10:58:57"
"870","2","117","Tue, 19 Jul 2022 10:58:57"
"871","5","-1","Tue, 19 Jul 2022 10:58:57"
"872","4","-1","Tue, 19 Jul 2022 10:58:57"
"873","3","-1","Tue, 19 Jul 2022 10:58:57"
"874","2","117","Tue, 19 Jul 2022 10:58:57"
"875","5","-1","Tue, 19 Jul 2022 10:58:57"
"876","4","-1","Tue, 19 Jul 2022 10:58:57"
"877","3","-1","Tue, 19 Jul 2022 10:58:57"
"878","2","117","Tue, 19 Jul 2022 10:58:57"
"879","5","-1","Tue, 19 Jul 2022 10:58:57"
"880","4","-1","Tue, 19 Jul 2022 10:58:57"
"881","3","-1","Tue, 19 Jul 2022 10:58:57"
"882","2","117","Tue, 19 Jul 2022 10:58:57"
"883","5","-1","Tue, 19 Jul 2022 10:58:57"
"884","4","-1","Tue, 19 Jul 2022 10:58:57"
"885","3","-1","Tue, 19 Jul 2022 10:58:57"
"886","2","117","Tue, 19 Jul 2022 10:58:57"
"887","5","-1","Tue, 19 Jul 2022 10:58:57"
"888","4","-1","Tue, 19 Jul 2022 10:58:57"
"889","3","-1","Tue, 19 Jul 2022 10:58:57"
"890","2","117","Tue, 19 Jul 2022 10:58:57"
"891","5","-1","Tue, 19 Jul 2022 10:58:57"
"892","4","-1","Tue, 19 Jul 2022 10:58:57"
"893","3","-1","Tue, 19 Jul 2022 10:58:57"
"894","2","117","Tue, 19 Jul 2022 10:58:57"
"895","5","-1","Tue, 19 Jul 2022 10:58:57"
"896","4","-1","Tue, 19 Jul 2022 10:58:57"
"897","3","-1","Tue, 19 Jul 2022 10:58:57"
"898","2","117","Tue, 19 Jul 2022 10:58:57"
"899","5","-1","Tue, 19 Jul 2022 10:58:57"
"900","4","-1","Tue, 19 Jul 2022 10:58:57"
"901","3","-1","Tue, 19 Jul 2022 10:58:57"
"902","2","117","Tue, 19 Jul 2022 10:58:57"
"903","5","-1","Tue, 19 Jul 2022 10:58:57"
"904","4","-1","Tue, 19 Jul 2022 10:58:57"
"905","3","-1","Tue, 19 Jul 2022 10:58:57"
"906","2","117","Tue, 19 Jul 2022 10:58:57"
"907","5","-1","Tue, 19 Jul 2022 10:58:57"
"908","4","-1","Tue, 19 Jul 2022 10:58:57"
"909","3","-1","Tue, 19 Jul 2022 10:58:57"
"910","2","117","Tue, 19 Jul 2022 10:58:57"
"911","5","-1","Tue, 19 Jul 2022 10:58:57"
"912","4","-1","Tue, 19 Jul 2022 10:58:57"
"913","3","-1","Tue, 19 Jul 2022 10:58:57"
"914","2","117","Tue, 19 Jul 2022 10:58:57"
"915","5","-1","Tue, 19 Jul 2022 10:58:57"
"916","4","-1","Tue, 19 Jul 2022 10:58:57"
"917","3","-1","Tue, 19 Jul 2022 10:58:57"
"918","2","117","Tue, 19 Jul 2022 10:58:57"
"919","5","-1","Tue, 19 Jul 2022 10:58:57"
"920","4","-1","Tue, 19 Jul 2022 10:58:57"
"921","3","-1","Tue, 19 Jul 2022 10:58:57"
"922","2","117","Tue, 19 Jul 2022 10:58:57"
"923","5","-1","Tue, 19 Jul 2022 10:58:57"
"924","4","-1","Tue, 19 Jul 2022 10:58:57"
"925","3","-1","Tue, 19 Jul 2022 10:58:57"
"926","2","117","Tue, 19 Jul 2022 10:58:57"
"927","5","-1","Tue, 19 Jul 2022 10:58:57"
"928","4","-1","Tue, 19 Jul 2022 10:58:57"
"929","3","-1","Tue, 19 Jul 2022 10:58:57"
"930","2","117","Tue, 19 Jul 2022 10:58:57"
"931","5","-1","Tue, 19 Jul 2022 10:58:57"
"932","4","-1","Tue, 19 Jul 2022 10:58:57"
"933","3","-1","Tue, 19 Jul 2022 10:58:57"
"934","2","117","Tue, 19 Jul 2022 10:58:57"
"935","5","-1","Tue, 19 Jul 2022 10:58:57"
"936","4","-1","Tue, 19 Jul 2022 10:58:57"
"937","3","-1","Tue, 19 Jul 2022 10:58:57"
"938","2","117","Tue, 19 Jul 2022 10:58:57"
"939","5","-1","Tue, 19 Jul 2022 10:58:57"
"940","4","-1","Tue, 19 Jul 2022 10:58:57"
"941","3","-1","Tue, 19 Jul 2022 10:58:57"
"942","2","117","Tue, 19 Jul 2022 10:58:57"
"943","5","-1","Tue, 19 Jul 2022 10:58:57"
"944","4","-1","Tue, 19 Jul 2022 10:58:57"
"945","3","-1","Tue, 19 Jul 2022 10:58:57"
"946","2","117","Tue, 19 Jul 2022 10:58:57"
"947","5","-1","Tue, 19 Jul 2022 10:58:57"
"948","4","-1","Tue, 19 Jul 2022 10:58:57"
"949","3","-1","Tue, 19 Jul 2022 10:58:57"
"950","2","117","Tue, 19 Jul 2022 10:58:57"
"951","5","-1","Tue, 19 Jul 2022 10:58:57"
"952","4","-1","Tue, 19 Jul 2022 10:58:57"
"953","3","-1","Tue, 19 Jul 2022 10:58:57"
"954","2","117","Tue, 19 Jul 2022 10:58:57"
"955","5","-1","Tue, 19 Jul 2022 10:58:57"
"956","4","-1","Tue, 19 Jul 2022 10:58:57"
"957","3","-1","Tue, 19 Jul 2022 10:58:57"
"958","2","117","Tue, 19 Jul 2022 10:58:57"
"959","5","-1","Tue, 19 Jul 2022 10:58:57"
"960","4","-1","Tue, 19 Jul 2022 10:58:57"
"961","3","-1","Tue, 19 Jul 2022 10:58:57"
"962","2","117","Tue, 19 Jul 2022 10:58:57"
"963","5","-1","Tue, 19 Jul 2022 10:58:57"
"964","4","-1","Tue, 19 Jul 2022 10:58:57"
"965","3","-1","Tue, 19 Jul 2022 10:58:57"
"966","2","117","Tue, 19 Jul 2022 10:58:57"
"967","5","-1","Tue, 19 Jul 2022 10:58:57"
"968","4","-1","Tue, 19 Jul 2022 10:58:57"
"969","3","-1","Tue, 19 Jul 2022 10:58:57"
"970","2","117","Tue, 19 Jul 2022 10:58:57"
"971","5","-1","Tue, 19 Jul 2022 10:58:57"
"972","4","-1","Tue, 19 Jul 2022 10:58:57"
